artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
Saint Etienne,0.0040600333333333325,0.6276666666666667,251391.0,0.6930000000000001,0.12926146666666669,0.4076666666666667,-10.995666666666665,0.03626666666666666,105.20766666666668,0.7293333333333334,45.0,7,1,6
Saint Granier,0.991,0.5429999999999999,192867.0,0.396,0.0,0.389,-12.732,0.0681,137.286,0.906,0.0,4,1,2
Saint Motel,0.0842688888888889,0.5155555555555555,222860.4444444445,0.7709999999999999,0.0005245099999999998,0.17107777777777775,-5.0037777777777785,0.05188888888888888,115.42333333333332,0.4523333333333334,57.0,10,1,18
Saint Paul Chamber Orchestra,0.9785,0.3634999999999999,368166.5,0.04805,0.25075,0.10425,-24.5545,0.040400000000000005,95.98,0.29600000000000004,36.0,9,1,4
Saint Privat,0.501,0.921,151733.0,0.266,0.134,0.109,-12.749,0.213,123.043,0.7609999999999999,51.0,10,0,2
Saint Vitus,0.506,0.222,413478.0,0.341,0.00026000000000000003,0.116,-15.308,0.0287,74.012,0.125,35.0,8,1,2
Saint Wellesley,0.81,0.439,160899.0,0.0484,0.0,0.241,-18.169,0.0622,83.919,0.4320000000000001,35.0,7,1,2
Saira Hussain,0.0486,0.593,248867.0,0.89,0.0611,0.383,-5.466,0.0549,206.001,0.747,18.0,11,1,2
Saito,0.779,0.713,95143.0,0.303,0.00336,0.465,-12.477,0.11,76.02199999999998,0.812,58.0,11,1,2
Saja,0.02675,0.8465,334825.5,0.884,0.000228915,0.03415,-6.8045,0.0739,124.4675,0.6609999999999999,44.5,1,1,4
Sajjad Hussain,0.995,0.58,186427.0,0.29600000000000004,2.58e-05,0.109,-11.417,0.104,127.17,0.8370000000000001,0.0,10,1,2
Sakal,0.473,0.6890000000000001,42813.0,0.775,0.0,0.219,-11.938,0.219,130.22299999999998,0.6459999999999999,0.0,1,0,1
Sakari Oramo,0.951,0.26099999999999995,709124.3333333335,0.12166666666666665,0.887,0.11266666666666668,-18.425666666666668,0.03886666666666667,113.14466666666664,0.04573333333333333,52.66666666666666,9,0,3
Sakis Pippidis,0.3427,0.5195000000000001,255800.0,0.7215,0.0485,0.22685,-5.386,0.0362,128.596,0.7805000000000001,0.0,7,0,4
Sal Salvador Quintet,0.9373333333333336,0.5296666666666666,240043.0,0.3206666666666667,0.5943666666666667,0.12899999999999998,-16.531666666666666,0.04546666666666666,97.49666666666668,0.7103333333333334,2.0,7,1,6
Salaam Remi,0.150275,0.7152499999999999,279380.25,0.54,6.37e-05,0.15975,-10.14375,0.248,92.78650000000002,0.5285,65.5,7,1,8
Salazar Y Su Nueva Eskuela,0.366,0.679,175664.0,0.742,0.0,0.196,-7.104,0.0523,118.998,0.5820000000000001,62.0,7,0,2
Saleem Raza,0.7526666666666667,0.5793333333333334,189666.33333333328,0.4683333333333333,9.233333333333334e-06,0.3016666666666667,-12.667333333333335,0.0479,113.04166666666669,0.7266666666666666,0.0,8,1,3
Salil Mitra,0.863,0.585,286680.0,0.27,0.0,0.236,-13.485,0.0452,128.985,0.68,0.0,11,0,2
Salim Raza,0.896875,0.450375,215725.625,0.4255,0.00613521,0.382875,-10.935375,0.0428875,122.008875,0.5472499999999999,0.0,7,1,8
Saliva,0.015479778888888887,0.45799999999999996,232038.33333333328,0.9097777777777776,0.12933433333333333,0.1583111111111111,-3.9764444444444447,0.05515555555555557,134.32633333333334,0.4736666666666667,54.33333333333334,6,1,18
Sally Dworsky,0.8343333333333334,0.27133333333333337,256240.33333333328,0.132,0.0,0.312,-18.678,0.0474,104.18333333333334,0.29366666666666663,56.0,8,1,3
Sally Mueller,0.959,0.435,233240.0,0.206,7.76e-06,0.122,-17.746,0.0458,90.368,0.119,41.0,0,1,1
Sally Sweetland,0.93475,0.6325000000000001,141726.5,0.58675,4.925e-07,0.4495,-8.514999999999999,0.32175000000000004,71.56175,0.64225,0.75,11,1,8
Sally Yeh,0.6741333333333335,0.5502666666666667,245257.26666666663,0.3391333333333334,0.0004549366666666666,0.15401333333333336,-12.029400000000004,0.041233333333333316,128.0156,0.3794666666666667,37.06666666666667,0,1,15
Salma Agha,0.983,0.363,332904.0,0.468,0.49,0.151,-10.640999999999998,0.041,94.62,0.5660000000000001,34.0,4,0,2
Salomón Robles Y Sus Legendarios,0.163,0.67,202027.0,0.6409999999999999,0.0,0.0875,-8.557,0.173,94.749,0.936,43.0,2,1,2
Salon Victoria,0.00869,0.535,250067.0,0.8390000000000001,0.00183,0.0702,-8.029,0.0434,116.34,0.779,57.0,2,1,2
Salonikios-Violi,0.995,0.348,203480.0,0.227,0.617,0.147,-13.619000000000002,0.0576,99.872,0.312,0.0,1,0,2
Salonikiós,0.989,0.329,194360.0,0.6579999999999999,0.00236,0.376,-9.289,0.104,76.0,0.758,0.0,8,1,1
Salonikos,0.994,0.401,163253.0,0.389,0.947,0.562,-13.121,0.0509,67.9,0.763,0.0,6,1,1
Salsa Kids,0.474,0.725,240533.0,0.8340000000000001,0.0,0.0828,-4.557,0.0479,87.98100000000002,0.581,53.0,10,1,2
Salserin,0.354,0.473,297067.0,0.8170000000000001,1.9e-05,0.0834,-6.186,0.0376,164.718,0.92,55.0,0,1,2
Salt-N-Pepa,0.06450058823529413,0.8677941176470592,252096.17647058825,0.5606470588235295,0.0004335270588235294,0.11330588235294115,-11.686676470588234,0.17980588235294115,119.21055882352938,0.7953823529411765,42.79411764705883,6,1,34
Saltoy Maria,0.9119090909090908,0.4929999999999998,222736.81818181818,0.4219090909090909,0.07651381818181821,0.2641818181818182,-10.69890909090909,0.038754545454545465,99.34054545454546,0.7264545454545454,0.0,0,1,22
Salvador Cuevas,0.152,0.662,374813.0,0.764,0.0103,0.0803,-7.994,0.0819,135.90200000000002,0.769,29.0,7,1,1
Salvatore Accardo,0.935,0.42425,325750.0,0.175,0.10365,0.10865,-18.702,0.067275,154.86675,0.5497500000000001,35.0,9,0,4
Salvatore Cammarano,0.97,0.38,169707.0,0.163,6.66e-06,0.329,-20.978,0.18,101.264,0.301,0.0,8,1,1
Salvatore Cardillo,0.985,0.179,155280.0,0.374,0.000169,0.14,-8.546,0.033,76.223,0.275,1.0,3,1,1
Salvatore Dell'Isola,0.9030793650793644,0.4630634920634921,183490.46031746035,0.20470158730158725,0.07472189666666665,0.19183650793650805,-14.857825396825405,0.049280952380952384,104.9255396825397,0.4109555555555556,7.634920634920635,0,1,63
Salvatore Gambardella,0.941,0.61,130000.0,0.477,1.47e-05,0.318,-10.96,0.062,126.839,0.938,7.0,7,1,1
Salvatore di Tommaso,0.987,0.3825,173210.0,0.287475,0.1399305,0.1944,-13.293500000000002,0.06715,108.7735,0.34075,0.0,7,1,4
Sam & Dave,0.3951147058823529,0.6719999999999998,163718.73529411765,0.40095882352941176,0.03332832088235293,0.1631735294117647,-11.931441176470585,0.04785000000000001,114.47711764705886,0.6994705882352942,30.558823529411764,10,1,68
Sam Brown,0.443,0.326,295907.0,0.3,0.0,0.139,-13.671,0.0454,185.63,0.391,54.0,9,1,1
Sam Burtis,0.152,0.662,374813.0,0.764,0.0103,0.0803,-7.994,0.0819,135.90200000000002,0.769,29.0,7,1,1
Sam Bush,0.4902,0.4913,253717.4,0.5469,0.478671,0.35593,-13.692000000000002,0.03288,122.8389,0.8168,29.4,7,1,10
Sam Butera & The Witnesses,0.550938775510204,0.6144081632653058,183308.0612244898,0.4674013605442173,0.03301128972789113,0.28117074829931965,-10.813727891156447,0.17440884353741504,118.51597959183673,0.7261904761904767,20.149659863945576,5,1,147
Sam Charters,0.635,0.6679999999999999,188600.0,0.589,0.0,0.147,-6.737,0.056,146.41899999999995,0.759,26.0,7,1,2
Sam Cooke,0.6992962025316459,0.4635620253164557,170138.69873417722,0.451452911392405,0.000255807594936709,0.28413670886075937,-10.26968860759494,0.062101772151898736,113.2412253164556,0.6020151898734163,29.12911392405063,7,1,395
Sam Dew,0.0771,0.736,267400.0,0.691,0.0,0.0422,-6.1179999999999986,0.16899999999999998,99.954,0.18,48.0,8,1,2
Sam Elliott,0.7929999999999999,0.722,132266.0,0.617,7.18e-05,0.092,-6.553,0.0275,112.05,0.669,37.0,9,1,2
Sam Eskin,0.9777058823529412,0.5798823529411764,125344.23529411765,0.05523529411764707,0.011915470588235293,0.13774117647058826,-19.02694117647059,0.0991764705882353,103.25611764705884,0.5322941176470588,0.7058823529411765,2,1,34
Sam Feldt,0.17037,0.6653,188134.5,0.7595,9.9237e-05,0.1395,-4.562499999999999,0.06113,116.0122,0.5045999999999999,73.4,7,1,10
Sam Fischer,0.731,0.602,194853.0,0.377,0.0,0.0808,-6.212999999999999,0.0446,73.877,0.518,86.0,11,1,2
Sam Grow,0.000895,0.57,180891.0,0.767,1.18e-05,0.097,-4.287,0.0331,110.995,0.713,60.0,10,1,2
Sam Hui,0.665,0.597,250067.0,0.389,0.000155,0.339,-13.236,0.0244,82.815,0.309,46.0,0,1,1
Sam Hunt,0.2812579166666667,0.6061666666666667,207118.16666666663,0.6557916666666667,0.0,0.21128333333333327,-6.0313750000000015,0.055524999999999984,115.12533333333329,0.5712916666666665,64.25,9,1,48
Sam Jones,0.8847499999999999,0.57375,247136.75,0.2731750000000001,0.505,0.1297,-13.928750000000004,0.040900000000000006,107.1245,0.4305,13.5,0,1,8
Sam Kinison,0.01,0.455,265507.0,0.7609999999999999,0.00603,0.6629999999999999,-13.483,0.0455,98.618,0.679,29.0,9,1,2
Sam Lachow,0.304,0.726,214072.0,0.5710000000000001,1.34e-05,0.101,-5.5829999999999975,0.258,78.005,0.884,48.0,10,0,1
Sam Lanin & His Famous Players & Singers,0.985,0.775,192360.0,0.285,0.138,0.101,-9.884,0.0597,83.803,0.922,5.0,5,1,2
Sam Manning,0.9946666666666668,0.6890000000000001,176335.33333333337,0.3506666666666666,0.4268086666666666,0.4023333333333334,-10.139666666666667,0.11603333333333332,105.02166666666666,0.8103333333333333,3.6666666666666665,5,1,6
Sam Manning's Orchestra,0.9825,0.6174999999999999,183523.5,0.28175,0.42118,0.1965,-16.24575,0.07119999999999999,102.431,0.77525,0.0,3,1,8
Sam Manning's Rhythm Boys,0.995,0.255,195867.0,0.307,0.901,0.126,-15.451,0.0329,166.32,0.5529999999999999,0.0,9,1,2
Sam Manning's and His Cole Jazz Orchestra,0.995,0.664,173333.0,0.28300000000000003,0.8740000000000001,0.109,-18.301,0.0807,99.506,0.688,0.0,8,0,2
Sam Martin,0.2551,0.5555,203580.5,0.8190000000000001,6.82e-06,0.243,-3.6715,0.0591,108.538,0.499,49.0,6,0,4
Sam Moore,0.2,0.303,538760.0,0.741,6.879999999999999e-05,0.909,-7.832999999999997,0.0461,128.001,0.312,53.0,7,1,1
Sam Phillips,0.4431,0.5865,189087.0,0.3645000000000001,0.00726825,0.09505,-12.6295,0.0282,111.407,0.403,41.5,11,0,4
Sam Price Trio,0.779857142857143,0.6902857142857142,162900.04761904766,0.6080952380952379,0.0005267999999999999,0.1369714285714286,-6.064857142857143,0.06573809523809522,120.03366666666666,0.7573809523809524,18.33333333333333,0,1,21
Sam Riggs,0.00957,0.595,236693.0,0.446,1.33e-05,0.173,-8.006,0.0268,138.029,0.281,50.0,7,1,2
Sam Rivers,0.5996666666666667,0.4213333333333333,375631.0,0.39666666666666667,0.01823371,0.1653333333333333,-14.910333333333332,0.05443333333333334,114.17333333333336,0.4046666666666667,21.66666666666667,5,0,6
Sam Smith,0.515147042253521,0.5415915492957746,211880.1408450704,0.4562253521126761,0.005960549154929578,0.15869859154929564,-7.830492957746477,0.05724366197183098,105.6777746478873,0.33174084507042256,65.25352112676056,4,1,71
Sam Sparro,0.004229999999999999,0.4970000000000001,274280.0,0.6904999999999999,9.995000000000003e-05,0.113,-6.64,0.04345,118.984,0.298,46.5,4,0,4
Sam Spence,0.49,0.555,157000.0,0.625,0.000172,0.17600000000000002,-8.707,0.0367,70.375,0.938,20.0,5,0,2
Sam The Sham & The Pharaohs,0.713,0.5820000000000001,140867.0,0.575,3.66e-06,0.151,-11.89,0.0529,140.601,0.5579999999999999,55.0,7,1,2
Sam Tinnesz,0.1783142857142857,0.561,190284.7142857143,0.6687142857142857,1.6571428571428569e-06,0.14342857142857146,-6.053285714285713,0.04660000000000001,82.976,0.4851428571428572,65.71428571428571,6,1,7
Sam Tsui,0.193,0.439,263598.0,0.7509999999999999,4.61e-05,0.0577,-7.6320000000000014,0.0527,164.10299999999995,0.221,68.0,9,1,2
Sam and Modesto Garcia,0.996,0.688,62869.0,0.281,0.86,0.434,-23.834,0.0482,111.04,0.967,1.0,7,1,1
Samantha Barks,0.883,0.338,191067.0,0.119,0.0,0.14800000000000002,-15.714,0.0632,71.842,0.205,51.0,0,1,2
Samantha Bumgarner,0.996,0.329,175700.0,0.155,0.7020000000000001,0.302,-16.767,0.0467,212.696,0.494,1.0,5,1,2
Samantha Cole,0.152,0.898,215507.0,0.8009999999999999,0.0,0.318,-4.672,0.253,97.684,0.715,43.0,1,0,2
Samantha Fox,0.053179999999999984,0.78375,270690.0,0.74,0.005882499999999999,0.0986,-9.59575,0.08335,117.63175,0.8889999999999999,34.25,1,1,8
Samantha Mumba,0.229,0.7290000000000001,201067.0,0.752,0.0,0.19,-4.478,0.028,110.007,0.792,43.0,0,0,2
Samantha Nelson,0.332,0.353,409779.0,0.6940000000000001,6.19e-05,0.611,-7.411,0.359,89.01700000000002,0.343,59.0,10,0,1
Samantha Sang,0.76,0.52,237293.0,0.364,1.36e-05,0.251,-9.484,0.0427,184.24400000000003,0.716,54.0,0,1,1
Samar Gupta,0.98,0.4103333333333333,195204.33333333328,0.13386666666666666,0.23046008,0.13566666666666666,-14.803333333333333,0.038533333333333336,95.43566666666668,0.3046666666666667,0.0,7,1,6
Samaresh Chowdhury,0.9935,0.5770000000000001,177480.0,0.08199999999999999,0.8835000000000001,0.128,-18.9215,0.0476,68.6365,0.5714999999999999,0.0,0,1,4
Samaresh Roy,0.9775,0.4170000000000001,169180.0,0.25275000000000003,0.43375,0.15075,-13.851000000000004,0.056950000000000014,90.7925,0.461725,0.0,11,1,8
Samiam,0.00207,0.299,331107.0,0.86,0.00373,0.368,-8.668,0.0618,117.266,0.246,34.0,0,1,2
Samira Said,0.853,0.299,464262.0,0.44,0.0,0.22,-7.624,0.0372,183.895,0.461,41.0,11,0,2
Samm Henshaw,0.433,0.7509999999999999,207722.0,0.684,5.92e-06,0.18,-4.325,0.303,89.984,0.8640000000000001,62.0,1,1,2
Sammi Cheng,0.3025,0.442,226960.0,0.4540000000000001,1.675e-05,0.126,-9.158999999999999,0.0374,137.86849999999998,0.4725,41.0,7,1,4
Sammi Smith,0.605,0.5589999999999999,155533.0,0.35,0.000443,0.102,-12.01,0.0245,78.035,0.413,52.0,8,1,2
Sammie,0.16982,0.7568,208576.0,0.6320000000000001,2.3844e-05,0.05932000000000001,-5.2562,0.08038,119.18779999999997,0.7672,56.4,7,1,5
Sammielz,0.14400000000000002,0.6890000000000001,258625.0,0.474,0.0,0.131,-7.256,0.0378,90.041,0.7909999999999999,52.0,11,1,2
Sammy,0.149,0.6559999999999999,307435.0,0.662,8e-06,0.16,-1.3869999999999998,0.191,189.983,0.573,77.0,1,1,1
Sammy Adams,0.03668945454545454,0.6554545454545454,214595.54545454547,0.7673636363636365,1.3909090909090908e-07,0.16552727272727275,-4.221454545454546,0.09526363636363636,117.35363636363635,0.6691818181818181,52.63636363636363,1,1,11
Sammy Davis Jr.,0.7227099236641215,0.489442748091603,192269.4961832061,0.3216519083969467,0.0002452676335877862,0.18957786259541973,-11.195885496183207,0.06492900763358779,118.43095419847329,0.44325190839694656,19.38167938931298,0,1,131
Sammy Hagar,0.047711857142857146,0.4951142857142856,255030.0857142857,0.6698285714285714,0.00680870085714286,0.19370857142857145,-10.8908,0.045174285714285715,134.71525714285707,0.6164571428571428,32.57142857142857,9,1,70
Sammy Johns,0.457,0.449,179000.0,0.547,0.0,0.0737,-12.259,0.0351,152.211,0.74,50.0,9,1,2
Sammy Johnson,0.291525,0.75325,230414.5,0.7095,0.0,0.11865,-5.28325,0.1416,100.00825,0.78475,52.75,10,1,4
Sammy Kaye and His Orchestra,0.971,0.5065,183026.5,0.1596,0.004964479999999999,0.07765,-16.174,0.04155,109.53300000000002,0.439,10.0,2,1,4
Sammy Kershaw,0.25752666666666674,0.6407333333333334,205544.33333333328,0.6275999999999999,3.241333333333333e-06,0.10211333333333332,-9.149200000000002,0.03051333333333333,130.87820000000002,0.6869999999999999,44.66666666666666,10,1,30
Sammy Lewis,0.5710000000000001,0.5660000000000001,127259.0,0.599,0.000175,0.309,-8.832,0.0399,146.765,0.866,2.0,9,0,1
Sammy Lowe,0.7390000000000001,0.688,187627.0,0.439,0.0,0.109,-11.103,0.0813,122.222,0.69,4.0,10,1,2
Sampha,0.3055,0.7016666666666667,239711.0,0.4536666666666666,0.07089666666666666,0.22088333333333326,-8.285499999999999,0.23315000000000005,115.57333333333334,0.2483333333333334,56.5,6,1,12
Sample Rain Library,0.13025,0.16175,224195.75,0.2924475,0.93475,0.688,-19.19175,0.070375,92.3235,0.010154999999999999,66.25,2,0,8
Sampling XL,0.14,0.183,161206.0,0.784,0.971,0.902,-24.539,0.0533,83.12799999999999,1e-05,64.0,0,0,2
Samsa,0.4160000000000001,0.6130000000000001,222729.0,0.6886666666666668,7.916666666666668e-05,0.12666666666666668,-10.156999999999998,0.3136666666666667,83.65133333333334,0.807,59.33333333333334,1,1,6
Samson François,0.9880357142857141,0.3173214285714285,187609.0357142857,0.1494,0.8804642857142857,0.11611785714285712,-22.004321428571423,0.04146785714285715,97.69849999999998,0.28554285714285704,4.142857142857143,1,1,56
Samuel A. Ward,0.9644,0.3306,181258.6,0.3972,0.0053688,0.2082,-13.025200000000002,0.04198,102.1302,0.4082,13.6,10,1,5
Samuel Adler,0.98,0.428,386507.0,0.242,0.754,0.109,-19.772,0.0507,148.116,0.228,1.0,4,1,2
Samuel Barber,0.9634477611940301,0.2646477611940299,313893.6119402985,0.18438955223880604,0.41789388940298505,0.2438238805970149,-20.12505970149254,0.08102686567164177,103.04202985074629,0.20829701492537314,3.4925373134328366,5,1,67
Samuel Baron,0.991,0.39,547913.5,0.17350000000000002,0.5055000000000001,0.0977,-18.7895,0.06475,76.0795,0.2240000000000001,0.0,7,1,4
Samuel Coleridge-Taylor,0.959,0.224,1215573.0,0.0291,0.845,0.11,-26.167,0.0455,120.946,0.0538,46.0,7,1,1
Samuel E. Wright,0.7112499999999999,0.6349374999999999,179226.875,0.333625,0.000175,0.13171875000000002,-15.3443125,0.0893375,117.86243749999998,0.7264375,56.0,0,1,16
Samuel Hagan,0.941,0.24,525933.0,0.195,0.00303,0.112,-18.034,0.0428,83.406,0.158,22.0,11,0,1
Samuel Hernández,0.6637692307692309,0.4732307692307693,289945.4615384616,0.5311538461538463,1.1523076923076927e-06,0.1710769230769231,-6.365384615384612,0.04126153846153847,125.12192307692308,0.3387692307692308,51.23076923076921,2,1,13
"Samuel J. ""Tone"" Barnes",0.0267,0.757,266507.0,0.706,0.0,0.197,-6.665,0.203,96.976,0.375,58.0,8,1,2
Samuel Krachmalnick,0.826,0.4015714285714286,252975.0,0.37457142857142856,0.3724514285714285,0.17040000000000002,-11.767,0.07005714285714285,98.17428571428572,0.4241428571428569,3.8571428571428568,3,1,7
Samuel Lindon,0.9933333333333332,0.45,130074.0,0.01407666666666667,0.9459999999999998,0.09903333333333332,-26.41466666666668,0.04633333333333334,99.45,0.23,63.33333333333334,3,0,6
Samuel Lipman,0.943,0.1555,123666.5,0.017329999999999998,0.49216,0.1973,-38.63800000000001,0.03895,107.161,0.127,19.0,10,1,2
Samuel Ramey,0.989,0.218,156400.0,0.11,0.0902,0.114,-24.477,0.0502,77.795,0.0371,22.0,7,1,1
Samuel T. Herring,0.471,0.619,273864.0,0.381,0.0318,0.101,-10.691,0.0523,139.929,0.312,59.0,11,0,2
Samuray,0.2663076923076923,0.6173076923076924,194752.76923076922,0.5684615384615385,0.0007779330769230771,0.2682999999999999,-7.332076923076923,0.03364615384615384,120.35069230769228,0.7351538461538459,44.53846153846154,2,1,26
San Cisco,0.16735,0.5780000000000001,162044.5,0.843,0.000135,0.09705,-5.9045000000000005,0.07555,158.36149999999995,0.941,48.5,6,1,4
San Francisco Symphony,0.968,0.0634,259333.0,0.0216,0.954,0.117,-23.377,0.0447,66.20100000000001,0.0343,39.0,4,1,1
San Holo,0.15894285714285716,0.6509999999999999,257840.7142857143,0.6611428571428571,0.05287074000000001,0.10711428571428573,-5.875285714285715,0.0525,147.9095714285714,0.4971428571428572,60.28571428571429,6,1,7
San Quinn,0.3585,0.889,194320.0,0.8220000000000001,0.0,0.105,-6.872000000000001,0.15150000000000002,128.463,0.745,45.5,11,0,4
San Sebastian,0.993,0.35600000000000004,151066.0,0.0169,0.934,0.112,-25.013,0.0636,171.07299999999995,0.48,1.0,7,0,1
Sanat Sinha,0.99,0.344,195666.0,0.733,0.439,0.405,-8.029,0.0491,138.149,0.841,0.0,1,1,2
Sanchez,0.053644000000000004,0.7142000000000001,222349.4,0.4873999999999999,1.206e-06,0.07414000000000001,-10.5482,0.12212,114.24160000000002,0.7962,46.0,11,0,10
Sanctuary,0.00466,0.364,291693.0,0.866,0.486,0.8370000000000001,-13.331,0.0603,139.403,0.3670000000000001,30.0,7,1,2
Sanctus Real,0.01926,0.39566666666666667,209174.66666666663,0.7290000000000001,0.0,0.118,-4.884333333333334,0.036833333333333336,179.00666666666663,0.38233333333333336,54.66666666666666,1,1,6
Sander Looymans,0.732,0.35200000000000004,225071.0,0.395,0.0439,0.0926,-9.624,0.0361,130.16299999999998,0.242,0.0,0,0,2
Sandesh Shandilya,0.3095,0.7395,385580.0,0.7375,0.0001045,0.09645,-5.9655000000000005,0.0607,93.0205,0.6759999999999999,51.0,5,1,2
Sandhya Mukherjee,0.9833199999999996,0.4077200000000002,193010.52,0.258212,0.4125674400000002,0.15668000000000004,-13.432479999999998,0.04910800000000002,101.19616,0.4496,0.6,11,1,50
Sandi Patty,0.5741666666666668,0.28850000000000003,280722.16666666674,0.4640833333333334,1.524666666666667e-05,0.28934999999999994,-8.154250000000003,0.03924166666666667,115.98891666666668,0.20608333333333329,34.416666666666664,8,1,12
Sandie Shaw,0.5940000000000001,0.5668000000000001,155354.6,0.5038,0.0,0.0911,-8.526,0.044820000000000006,85.38220000000003,0.8048,39.8,0,1,10
Sandollar,0.24,0.755,296614.0,0.728,0.0,0.0718,-7.218,0.0682,97.041,0.8079999999999999,61.0,7,0,2
Sandoval,0.0303,0.593,229760.0,0.691,0.0,0.0899,-7.731,0.0303,90.01299999999998,0.32299999999999995,65.0,1,1,2
Sandra,0.09071166666666668,0.6471666666666667,259964.5,0.7071666666666667,0.049000230000000006,0.2438333333333333,-12.010166666666665,0.028949999999999993,112.60716666666666,0.7473333333333335,51.5,11,1,12
Sandra Church,0.8539999999999999,0.405,191381.4,0.2458,0.0019516,0.11765999999999999,-12.3732,0.0475,130.55679999999998,0.4346,8.4,8,1,5
Sandra De Sá,0.17,0.8420000000000001,267267.0,0.5489999999999999,0.00122,0.0804,-10.857,0.0447,96.566,0.967,48.0,5,0,2
Sandra Hillawi,0.8690000000000001,0.741,131918.0,0.338,0.00275,0.117,-11.778,0.0377,123.913,0.8340000000000001,10.0,8,1,2
Sandra Nasic,0.000588,0.429,205080.0,0.7120000000000001,0.00952,0.0648,-4.683,0.0368,105.05,0.331,39.0,8,1,2
Sandrine Piau,0.964,0.394,308227.0,0.0883,0.00137,0.0807,-20.867,0.0538,121.678,0.0914,48.0,5,1,1
Sandro,0.321,0.6890000000000001,205368.0,0.674,0.0,0.0885,-10.293,0.0569,129.545,0.933,27.0,9,1,2
